            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
            159      530.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.80000        0.02000        0.01700        0.08000        0.99000        0.18000        0.19000
            174      496.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.25000        0.71000        0.02000        0.01300        0.02000        1.06000        0.02000        0.17000
            181      581.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.27000        0.86000        0.01900        0.00800        0.10000        0.96000        0.12000        0.17000
            186      638.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.28000        0.77000        0.02100        0.01800        0.09000        1.08000        0.15000        0.19000
            189      634.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.28000        0.75000        0.01500        0.00800        0.07000        1.04000        0.12000        0.17000
            193      631.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.74000        0.01400        0.02800        0.24000        0.96000        0.10000        0.18000
            200      527.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.25000        0.74000        0.01300        0.01900        0.05000        0.99000        0.08000        0.16000
            202      551.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.24000        0.69000        0.01800        0.01600        0.02000        1.00000        0.02000        0.19000
            203      583.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.29000        0.77000        0.01500        0.01700        0.12000        1.10000        0.09000        0.15000
            205      543.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.74000        0.02400        0.01700        0.13000        1.01000        0.15000        0.17000
            217      504.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.24000        0.69000        0.01800        0.01600        0.02000        1.00000        0.02000        0.19000
            244      363.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.21000        1.59000        0.01700        0.01500        0.03000        0.20000        0.05000        0.00000
            249      495.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.24000        1.58000        0.01400        0.02200        0.06000        0.17000        0.07000        0.00000
            257      443.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.58000        0.01400        0.01800        0.04000        0.13000        0.05000        0.00000
            272      404.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.60000        0.01400        0.01500        0.03000        0.12000        0.07000        0.00000
            293      510.00000      900.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.24000        0.58000        0.00900        0.01000        2.65000        0.71000        0.06000        0.00000
            299      536.00000      900.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.34000        0.26000        0.65000        0.01000        0.00900        2.63000        0.84000        0.05000        0.00000
            314      606.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.29000        0.79000        0.02200        0.00900        1.92000        0.96000        0.05000        0.24000
            324      643.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.37000        0.29000        0.76000        0.01700        0.01000        1.88000        0.90000        0.03000        0.24000
            327      543.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.23000        0.70000        0.01100        0.01000        1.82000        0.78000        0.09000        0.18000
            353      463.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.68000        0.01200        0.01800        1.62000        0.68000        0.09000        0.17000
            366      471.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.47000        0.28000        0.72000        0.01100        0.00700        1.76000        0.79000        0.06000        0.00000
            393     1056.00000      930.00000       30.00000      930.00000      850.00000       60.00000      160.00000        0.00000      469.80000       15.00000      120.00000        0.00000        0.50000        0.21000        0.29000        0.62000        0.01500        0.01600        1.62000        0.59000        0.07000        0.21000
            396     1054.00000      930.00000       30.00000      930.00000      850.00000      140.00000      160.00000        0.00000      540.00000       15.00000      120.00000        0.00000        0.50000        0.21000        0.29000        0.62000        0.01500        0.01600        1.62000        0.59000        0.07000        0.21000
            400     1110.00000      930.00000       30.00000      930.00000      850.00000       60.00000      200.00000        0.00000      469.80000       15.00000      120.00000        0.00000        0.50000        0.23000        0.35000        0.51000        0.00800        0.01200        1.69000        0.55000        0.11000        0.18000
            402      927.00000      930.00000       30.00000      930.00000      882.38100       60.00000      160.00000        0.00000      130.20000       25.20000      120.00000        0.00000        0.50000        0.20000        0.32000        0.77000        0.02400        0.02800        0.46000        0.47000        0.20000        0.19000
            408      960.00000      930.00000       30.00000      930.00000      903.33300      140.00000      160.00000        0.00000      510.00000       45.00000      120.00000        0.00000        0.50000        0.20000        0.32000        0.77000        0.02400        0.02800        0.46000        0.47000        0.20000        0.19000
            411      924.00000      930.00000       30.00000      930.00000      895.51700       60.00000      200.00000        0.00000      450.00000       34.80000      120.00000        0.00000        0.50000        0.20000        0.32000        0.77000        0.02400        0.02800        0.46000        0.47000        0.20000        0.19000
            412     1009.00000      930.00000       30.00000      930.00000      895.51700       60.00000      200.00000        0.00000      450.00000       34.80000      120.00000        0.00000        0.50000        0.23000        0.29000        0.85000        0.01100        0.01100        0.44000        0.60000        0.07000        0.16000
            413     1053.00000      930.00000       30.00000      930.00000      895.51700       60.00000      200.00000        0.00000      450.00000       34.80000      120.00000        0.00000        0.50000        0.18000        0.26000        0.76000        0.00900        0.01400        0.56000        0.62000        0.12000        0.17000
            424     1120.00000      930.00000       30.00000      930.00000      895.81200       60.00000      200.00000        0.00000      499.80000       70.20000      120.00000        0.00000        0.50000        0.23000        0.20000        0.80000        0.01300        0.01800        0.04000        1.14000        0.07000        0.02000
            430     1028.00000      930.00000       30.00000      930.00000      895.81200       60.00000      160.00000        0.00000      340.20000       70.20000      120.00000        0.00000        0.50000        0.21000        0.26000        0.65000        0.01500        0.02400        0.02000        0.91000        0.01000        0.15000
