Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
82    534    825    825    30    30    30    550    30    0    0    60    24    24    0.54    0.26    0.76    0.022    0.021    0.02    0.12    0.01    0
83    489    825    825    30    30    30    550    30    0    0    60    24    24    0.52    0.29    0.83    0.016    0.025    0.04    0.04    0.02    0
84    500    825    825    30    30    30    550    30    0    0    60    24    24    0.56    0.26    0.37    0.019    0.026    0.04    0.13    0.11    0
85    495    825    825    30    30    30    550    30    0    0    60    24    24    0.54    0.2    0.75    0.013    0.019    0.01    0.01    0.01    0
86    522    825    825    30    30    30    550    30    0    0    60    24    24    0.57    0.23    0.74    0.018    0.017    0.01    0.12    0.02    0
87    531    825    825    30    30    30    550    30    0    0    60    24    24    0.53    0.3    0.83    0.019    0.026    0.02    0.12    0.01    0
88    533    825    825    30    30    30    550    30    0    0    60    24    24    0.57    0.3    0.82    0.024    0.022    0.02    0.1    0.01    0
89    492    825    825    30    30    30    550    30    0    0    60    24    24    0.56    0.25    0.68    0.009    0.023    0.03    0.1    0.03    0
90    505    825    825    30    30    30    550    30    0    0    60    24    24    0.52    0.21    0.8    0.021    0.021    0.02    0.1    0.02    0
91    541    825    825    30    30    30    550    30    0    0    60    24    24    0.54    0.27    0.7    0.017    0.02    0.06    0.1    0.22    0
92    468    825    825    30    30    30    600    30    0    0    60    24    24    0.55    0.23    0.76    0.018    0.012    0.01    0.09    0.01    0
93    459    825    825    30    30    30    600    30    0    0    60    24    24    0.54    0.26    0.76    0.022    0.021    0.02    0.12    0.01    0
94    444    825    825    30    30    30    600    30    0    0    60    24    24    0.52    0.29    0.83    0.016    0.025    0.04    0.04    0.02    0
95    458    825    825    30    30    30    600    30    0    0    60    24    24    0.56    0.26    0.37    0.019    0.026    0.04    0.13    0.11    0
96    445    825    825    30    30    30    600    30    0    0    60    24    24    0.54    0.2    0.75    0.013    0.019    0.01    0.01    0.01    0
97    464    825    825    30    30    30    600    30    0    0    60    24    24    0.57    0.23    0.74    0.018    0.017    0.01    0.12    0.02    0
98    466    825    825    30    30    30    600    30    0    0    60    24    24    0.53    0.3    0.83    0.019    0.026    0.02    0.12    0.01    0
99    486    825    825    30    30    30    600    30    0    0    60    24    24    0.57    0.3    0.82    0.024    0.022    0.02    0.1    0.01    0
100    461    825    825    30    30    30    600    30    0    0    60    24    24    0.56    0.25    0.68    0.009    0.023    0.03    0.1    0.03    0
101    464    825    825    30    30    30    600    30    0    0    60    24    24    0.52    0.21    0.8    0.021    0.021    0.02    0.1    0.02    0
102    475    825    825    30    30    30    600    30    0    0    60    24    24    0.54    0.27    0.7    0.017    0.02    0.06    0.1    0.22    0
103    419    825    825    30    30    30    650    30    0    0    60    24    24    0.55    0.23    0.76    0.018    0.012    0.01    0.09    0.01    0
104    418    825    825    30    30    30    650    30    0    0    60    24    24    0.54    0.26    0.76    0.022    0.021    0.02    0.12    0.01    0
105    402    825    825    30    30    30    650    30    0    0    60    24    24    0.52    0.29    0.83    0.016    0.025    0.04    0.04    0.02    0
106    398    825    825    30    30    30    650    30    0    0    60    24    24    0.56    0.26    0.37    0.019    0.026    0.04    0.13    0.11    0
107    411    825    825    30    30    30    650    30    0    0    60    24    24    0.54    0.2    0.75    0.013    0.019    0.01    0.01    0.01    0
108    428    825    825    30    30    30    650    30    0    0    60    24    24    0.57    0.23    0.74    0.018    0.017    0.01    0.12    0.02    0
109    415    825    825    30    30    30    650    30    0    0    60    24    24    0.53    0.3    0.83    0.019    0.026    0.02    0.12    0.01    0
110    425    825    825    30    30    30    650    30    0    0    60    24    24    0.57    0.3    0.82    0.024    0.022    0.02    0.1    0.01    0
111    412    825    825    30    30    30    650    30    0    0    60    24    24    0.56    0.25    0.68    0.009    0.023    0.03    0.1    0.03    0
112    410    825    825    30    30    30    650    30    0    0    60    24    24    0.52    0.21    0.8    0.021    0.021    0.02    0.1    0.02    0
113    415    825    825    30    30    30    650    30    0    0    60    24    24    0.54    0.27    0.7    0.017    0.02    0.06    0.1    0.22    0
114    582    870    855    30    30    30    550    30    0    0    60    8    24    0.43    0.24    0.74    0.022    0.013    0.03    1.12    0.02    0
115    524    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.27    0.71    0.01    0.008    0.02    0.96    0.04    0
116    583    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.31    0.78    0.012    0.01    0.07    1.1    0.13    0
117    569    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.22    0.72    0.016    0.014    0.03    1.06    0.01    0
118    536    870    855    30    30    30    550    30    0    0    60    8    24    0.39    0.25    0.73    0.011    0.005    0.06    0.98    0.11    0
119    577    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.32    0.81    0.014    0.007    0.03    1.09    0.04    0
120    565    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.26    0.78    0.01    0.004    0.04    0.94    0.05    0
121    562    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.32    0.79    0.013    0.011    0.05    1.09    0.04    0
122    522    870    855    30    30    30    600    30    0    0    60    8    24    0.43    0.24    0.74    0.022    0.013    0.03    1.12    0.02    0
123    504    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.27    0.71    0.01    0.008    0.02    0.96    0.04    0
124    516    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.31    0.78    0.012    0.01    0.07    1.1    0.13    0
125    517    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.22    0.72    0.016    0.014    0.03    1.06    0.01    0
126    511    870    855    30    30    30    600    30    0    0    60    8    24    0.39    0.25    0.73    0.011    0.005    0.06    0.98    0.11    0
127    518    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.32    0.81    0.014    0.007    0.03    1.09    0.04    0
128    524    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.26    0.78    0.01    0.004    0.04    0.94    0.05    0
129    503    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.32    0.79    0.013    0.011    0.05    1.09    0.04    0
130    483    870    855    30    30    30    650    30    0    0    60    8    24    0.43    0.24    0.74    0.022    0.013    0.03    1.12    0.02    0
131    457    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.27    0.71    0.01    0.008    0.02    0.96    0.04    0
132    482    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.31    0.78    0.012    0.01    0.07    1.1    0.13    0
133    470    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.22    0.72    0.016    0.014    0.03    1.06    0.01    0
134    459    870    855    30    30    30    650    30    0    0    60    8    24    0.39    0.25    0.73    0.011    0.005    0.06    0.98    0.11    0
135    490    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.32    0.81    0.014    0.007    0.03    1.09    0.04    0
136    485    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.26    0.78    0.01    0.004    0.04    0.94    0.05    0
137    483    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.32    0.79    0.013    0.011    0.05    1.09    0.04    0
138    587    870    855    30    30    30    550    30    0    0    60    8    24    0.36    0.3    0.73    0.017    0.016    0.05    1.01    0.19    0.16
139    571    870    855    30    30    30    550    30    0    0    60    8    24    0.35    0.3    0.7    0.019    0.012    0.02    1.03    0.01    0.15
140    578    870    855    30    30    30    550    30    0    0    60    8    24    0.36    0.27    0.79    0.012    0.007    0.03    1.03    0.04    0.17
141    526    870    855    30    30    30    550    30    0    0    60    8    24    0.36    0.23    0.81    0.014    0.022    0.05    0.99    0.08    0.16
142    535    870    855    30    30    30    550    30    0    0    60    8    24    0.34    0.25    0.72    0.019    0.011    0.12    1.01    0.1    0.17
143    572    870    855    30    30    30    550    30    0    0    60    8    24    0.36    0.35    0.74    0.016    0.02    0.05    0.97    0.12    0.15
144    562    870    855    30    30    30    550    30    0    0    60    8    24    0.37    0.23    0.82    0.012    0.017    0.04    1.09    0.05    0.16
145    563    870    855    30    30    30    550    30    0    0    60    8    24    0.35    0.25    0.8    0.02    0.017    0.08    0.99    0.18    0.19
146    583    870    855    30    30    30    550    30    0    0    60    8    24    0.35    0.25    0.71    0.02    0.013    0.02    1.06    0.02    0.17
147    585    870    855    30    30    30    550    30    0    0    60    8    24    0.33    0.27    0.69    0.015    0.008    0.04    0.99    0.05    0.18
148    592    870    855    30    30    30    550    30    0    0    60    8    24    0.35    0.25    0.7    0.026    0.018    0.01    1    0.02    0.16
149    573    870    855    30    30    30    550    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.009    0.12    1.01    0.12    0.16
150    536    870    855    30    30    30    550    30    0    0    60    8    24    0.38    0.27    0.8    0.015    0.012    0.07    1.07    0.12    0.16
151    557    870    855    30    30    30    550    30    0    0    60    8    24    0.34    0.29    0.71    0.019    0.013    0.11    1.05    0.12    0.16
152    552    870    855    30    30    30    600    30    0    0    60    8    24    0.36    0.3    0.73    0.017    0.016    0.05    1.01    0.19    0.16
153    519    870    855    30    30    30    600    30    0    0    60    8    24    0.35    0.3    0.7    0.019    0.012    0.02    1.03    0.01    0.15
154    524    870    855    30    30    30    600    30    0    0    60    8    24    0.36    0.27    0.79    0.012    0.007    0.03    1.03    0.04    0.17
155    508    870    855    30    30    30    600    30    0    0    60    8    24    0.36    0.23    0.81    0.014    0.022    0.05    0.99    0.08    0.16
156    490    870    855    30    30    30    600    30    0    0    60    8    24    0.34    0.25    0.72    0.019    0.011    0.12    1.01    0.1    0.17
157    550    870    855    30    30    30    600    30    0    0    60    8    24    0.36    0.35    0.74    0.016    0.02    0.05    0.97    0.12    0.15
158    515    870    855    30    30    30    600    30    0    0    60    8    24    0.37    0.23    0.82    0.012    0.017    0.04    1.09    0.05    0.16
159    530    870    855    30    30    30    600    30    0    0    60    8    24    0.35    0.25    0.8    0.02    0.017    0.08    0.99    0.18    0.19
160    546    870    855    30    30    30    600    30    0    0    60    8    24    0.35    0.25    0.71    0.02    0.013    0.02    1.06    0.02    0.17
161    535    870    855    30    30    30    600    30    0    0    60    8    24    0.33    0.27    0.69    0.015    0.008    0.04    0.99    0.05    0.18
162    550    870    855    30    30    30    600    30    0    0    60    8    24    0.35    0.25    0.7    0.026    0.018    0.01    1    0.02    0.16
163    542    870    855    30    30    30    600    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.009    0.12    1.01    0.12    0.16
164    592    870    855    30    30    30    600    30    0    0    60    8    24    0.38    0.27    0.8    0.015    0.012    0.07    1.07    0.12    0.16
165    524    870    855    30    30    30    600    30    0    0    60    8    24    0.34    0.29    0.71    0.019    0.013    0.11    1.05    0.12    0.16
166    497    870    855    30    30    30    650    30    0    0    60    8    24    0.36    0.3    0.73    0.017    0.016    0.05    1.01    0.19    0.16
167    491    870    855    30    30    30    650    30    0    0    60    8    24    0.35    0.3    0.7    0.019    0.012    0.02    1.03    0.01    0.15
168    463    870    855    30    30    30    650    30    0    0    60    8    24    0.36    0.27    0.79    0.012    0.007    0.03    1.03    0.04    0.17
169    464    870    855    30    30    30    650    30    0    0    60    8    24    0.36    0.23    0.81    0.014    0.022    0.05    0.99    0.08    0.16
170    459    870    855    30    30    30    650    30    0    0    60    8    24    0.34    0.25    0.72    0.019    0.011    0.12    1.01    0.1    0.17
171    489    870    855    30    30    30    650    30    0    0    60    8    24    0.36    0.35    0.74    0.016    0.02    0.05    0.97    0.12    0.15
172    477    870    855    30    30    30    650    30    0    0    60    8    24    0.37    0.23    0.82    0.012    0.017    0.04    1.09    0.05    0.16
173    469    870    855    30    30    30    650    30    0    0    60    8    24    0.35    0.25    0.8    0.02    0.017    0.08    0.99    0.18    0.19
174    496    870    855    30    30    30    650    30    0    0    60    8    24    0.35    0.25    0.71    0.02    0.013    0.02    1.06    0.02    0.17
175    467    870    855    30    30    30    650    30    0    0    60    8    24    0.33    0.27    0.69    0.015    0.008    0.04    0.99    0.05    0.18
176    511    870    855    30    30    30    650    30    0    0    60    8    24    0.35    0.25    0.7    0.026    0.018    0.01    1    0.02    0.16
177    490    870    855    30    30    30    650    30    0    0    60    8    24    0.37    0.29    0.76    0.017    0.009    0.12    1.01    0.12    0.16
178    523    870    855    30    30    30    650    30    0    0    60    8    24    0.38    0.27    0.8    0.015    0.012    0.07    1.07    0.12    0.16
179    476    870    855    30    30    30    650    30    0    0    60    8    24    0.34    0.29    0.71    0.019    0.013    0.11    1.05    0.12    0.16
180    610    870    855    30    30    30    550    30    0    0    60    8    24    0.41    0.24    0.77    0.014    0.015    0.04    1.06    0.05    0.2
181    581    870    855    30    30    30    550    30    0    0    60    8    24    0.39    0.27    0.86    0.019    0.008    0.1    0.96    0.12    0.17
182    625    870    855    30    30    30    550    30    0    0    60    8    24    0.43    0.26    0.74    0.019    0.012    0.02    1.07    0.02    0.22
183    562    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.26    0.77    0.018    0.005    0.05    0.98    0.13    0.17
184    635    870    855    30    30    30    550    30    0    0    60    8    24    0.41    0.24    0.8    0.015    0.024    0.03    1.02    0.1    0.18
185    566    870    855    30    30    30    550    30    0    0    60    8    24    0.41    0.25    0.74    0.013    0.019    0.05    0.99    0.08    0.16
186    638    870    855    30    30    30    550    30    0    0    60    8    24    0.39    0.28    0.77    0.021    0.018    0.09    1.08    0.15    0.19
187    606    870    855    30    30    30    550    30    0    0    60    8    24    0.37    0.24    0.69    0.018    0.016    0.02    1    0.02    0.19
188    582    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.29    0.77    0.015    0.017    0.12    1.1    0.09    0.15
189    634    870    855    30    30    30    550    30    0    0    60    8    24    0.42    0.28    0.75    0.015    0.008    0.07    1.04    0.12    0.17
190    585    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.26    0.74    0.024    0.017    0.13    1.01    0.15    0.17
191    603    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.25    0.87    0.011    0.015    0.07    1.06    0.11    0.18
192    625    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.22    0.7    0.01    0.004    0.04    0.94    0.12    0.17
193    631    870    855    30    30    30    550    30    0    0    60    8    24    0.4    0.25    0.74    0.014    0.028    0.24    0.96    0.1    0.18
194    625    870    855    30    30    30    550    30    0    0    60    8    24    0.44    0.26    0.75    0.017    0.012    0.02    1.05    0.02    0.21
195    551    870    855    30    30    30    600    30    0    0    60    8    24    0.41    0.24    0.77    0.014    0.015    0.04    1.06    0.05    0.2
196    539    870    855    30    30    30    600    30    0    0    60    8    24    0.39    0.27    0.86    0.019    0.008    0.1    0.96    0.12    0.17
197    564    870    855    30    30    30    600    30    0    0    60    8    24    0.43    0.26    0.74    0.019    0.012    0.02    1.07    0.02    0.22
198    550    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.26    0.77    0.018    0.005    0.05    0.98    0.13    0.17
199    590    870    855    30    30    30    600    30    0    0    60    8    24    0.41    0.24    0.8    0.015    0.024    0.03    1.02    0.1    0.18
200    527    870    855    30    30    30    600    30    0    0    60    8    24    0.41    0.25    0.74    0.013    0.019    0.05    0.99    0.08    0.16
201    557    870    855    30    30    30    600    30    0    0    60    8    24    0.39    0.28    0.77    0.021    0.018    0.09    1.08    0.15    0.19
202    551    870    855    30    30    30    600    30    0    0    60    8    24    0.37    0.24    0.69    0.018    0.016    0.02    1    0.02    0.19
203    583    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.29    0.77    0.015    0.017    0.12    1.1    0.09    0.15
204    570    870    855    30    30    30    600    30    0    0    60    8    24    0.42    0.28    0.75    0.015    0.008    0.07    1.04    0.12    0.17
205    543    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.26    0.74    0.024    0.017    0.13    1.01    0.15    0.17
206    543    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.25    0.87    0.011    0.015    0.07    1.06    0.11    0.18
207    563    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.22    0.7    0.01    0.004    0.04    0.94    0.12    0.17
208    577    870    855    30    30    30    600    30    0    0    60    8    24    0.4    0.25    0.74    0.014    0.028    0.24    0.96    0.1    0.18
209    578    870    855    30    30    30    600    30    0    0    60    8    24    0.44    0.26    0.75    0.017    0.012    0.02    1.05    0.02    0.21
210    490    870    855    30    30    30    650    30    0    0    60    8    24    0.41    0.24    0.77    0.014    0.015    0.04    1.06    0.05    0.2
211    496    870    855    30    30    30    650    30    0    0    60    8    24    0.39    0.27    0.86    0.019    0.008    0.1    0.96    0.12    0.17
212    511    870    855    30    30    30    650    30    0    0    60    8    24    0.43    0.26    0.74    0.019    0.012    0.02    1.07    0.02    0.22
213    494    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.26    0.77    0.018    0.005    0.05    0.98    0.13    0.17
214    517    870    855    30    30    30    650    30    0    0    60    8    24    0.41    0.24    0.8    0.015    0.024    0.03    1.02    0.1    0.18
215    480    870    855    30    30    30    650    30    0    0    60    8    24    0.41    0.25    0.74    0.013    0.019    0.05    0.99    0.08    0.16
216    502    870    855    30    30    30    650    30    0    0    60    8    24    0.39    0.28    0.77    0.021    0.018    0.09    1.08    0.15    0.19
217    504    870    855    30    30    30    650    30    0    0    60    8    24    0.37    0.24    0.69    0.018    0.016    0.02    1    0.02    0.19
218    505    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.29    0.77    0.015    0.017    0.12    1.1    0.09    0.15
219    502    870    855    30    30    30    650    30    0    0    60    8    24    0.42    0.28    0.75    0.015    0.008    0.07    1.04    0.12    0.17
220    496    870    855    30    30    30    650    30    0    0    60    8    24    0.4    0.26    0.74    0.024    0.017    0.13    1.01    0.15    0.17
