            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
            115      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.27000        0.71000        0.01000        0.00800        0.02000        0.96000        0.04000        0.00000
            123      504.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.27000        0.71000        0.01000        0.00800        0.02000        0.96000        0.04000        0.00000
            134      459.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.25000        0.73000        0.01100        0.00500        0.06000        0.98000        0.11000        0.00000
            141      526.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.23000        0.81000        0.01400        0.02200        0.05000        0.99000        0.08000        0.16000
            154      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.27000        0.79000        0.01200        0.00700        0.03000        1.03000        0.04000        0.17000
            166      497.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.36000        0.30000        0.73000        0.01700        0.01600        0.05000        1.01000        0.19000        0.16000
            175      467.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.27000        0.69000        0.01500        0.00800        0.04000        0.99000        0.05000        0.18000
            183      562.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.26000        0.77000        0.01800        0.00500        0.05000        0.98000        0.13000        0.17000
            206      543.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.87000        0.01100        0.01500        0.07000        1.06000        0.11000        0.18000
            212      511.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.74000        0.01900        0.01200        0.02000        1.07000        0.02000        0.22000
            221      501.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.87000        0.01100        0.01500        0.07000        1.06000        0.11000        0.18000
            231      482.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.38000        0.01700        0.01200        0.02000        0.03000        0.02000        0.00000
            245      398.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        1.38000        0.01700        0.01200        0.02000        0.03000        0.02000        0.00000
            254      445.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.22000        1.48000        0.01000        0.00700        0.03000        0.08000        0.06000        0.00000
            260      451.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.21000        1.60000        0.01400        0.01500        0.03000        0.12000        0.07000        0.00000
            276      450.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.34000        1.36000        0.02000        0.01500        0.07000        0.27000        0.10000        0.00000
            283      530.00000      900.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.24000        0.58000        0.00900        0.01000        2.65000        0.71000        0.06000        0.00000
            301      540.00000      900.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.30000        0.52000        0.01300        0.00900        2.67000        0.77000        0.06000        0.00000
            304      483.00000      900.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.29000        0.54000        0.01800        0.00400        2.64000        0.75000        0.05000        0.00000
            306      471.00000      900.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.31000        0.22000        0.56000        0.01600        0.01600        2.63000        0.71000        0.10000        0.00000
            311      497.00000      900.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.30000        0.52000        0.01300        0.00900        2.67000        0.77000        0.06000        0.00000
            312      591.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.19000        0.77000        0.01000        0.01200        1.67000        0.72000        0.07000        0.18000
            334      512.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.29000        0.74000        0.01300        0.01000        1.84000        0.74000        0.12000        0.22000
            337      583.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.30000        0.78000        0.01600        0.00400        1.90000        0.86000        0.04000        0.24000
            354      600.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.47000        0.28000        0.72000        0.01100        0.00700        1.76000        0.79000        0.06000        0.00000
            370      491.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.48000        0.20000        0.70000        0.01000        0.01600        1.66000        0.73000        0.11000        0.00000
            379      855.00000      845.00000      845.00000       30.00000       30.00000       30.00000      420.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.63000        0.17000        0.77000        0.02600        0.01400        0.03000        0.81000        0.02000        0.01000
            387      806.00000      845.00000      845.00000       30.00000       30.00000       30.00000      500.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.54000        1.50000        0.69000        0.01300        0.00700        0.02000        0.74000        0.01000        0.00000
            389      688.00000      845.00000      845.00000       30.00000       30.00000       30.00000      500.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.53000        1.50000        0.67000        0.01400        0.01100        0.13000        0.67000        0.26000        0.05000
            391     1139.00000      930.00000       30.00000      930.00000      850.00000       60.00000      160.00000        0.00000      139.80000       15.00000      120.00000        0.00000        0.50000        0.23000        0.35000        0.51000        0.00800        0.01200        1.69000        0.55000        0.11000        0.18000
            420      876.00000      930.00000       30.00000      930.00000      895.81200      140.00000      160.00000        0.00000      529.80000       70.20000      120.00000        0.00000        0.50000        0.21000        0.30000        0.76000        0.02100        0.00600        0.08000        1.09000        0.14000        0.03000
            428      858.00000      930.00000       30.00000      930.00000      881.80700       60.00000      160.00000        0.00000       90.00000       49.80000      120.00000        0.00000        0.50000        0.18000        0.25000        0.79000        0.01600        0.01500        0.07000        1.08000        0.08000        0.15000
