            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
            287      569.00000      900.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.30000        0.49000        0.00900        0.00600        2.66000        0.82000        0.06000        0.00000
            291      570.00000      900.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.30000        0.52000        0.01300        0.00900        2.67000        0.77000        0.06000        0.00000
            297      523.00000      900.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.30000        0.49000        0.00900        0.00600        2.66000        0.82000        0.06000        0.00000
            303      477.00000      900.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.32000        0.24000        0.58000        0.00900        0.01000        2.65000        0.71000        0.06000        0.00000
            305      503.00000      900.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.26000        0.54000        0.01900        0.00300        2.78000        0.89000        0.05000        0.00000
            332      531.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.25000        0.73000        0.01200        0.02100        1.69000        0.73000        0.09000        0.22000
            342      490.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.29000        0.79000        0.02200        0.00900        1.92000        0.96000        0.05000        0.24000
            343      476.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.25000        0.70000        0.02100        0.02000        1.63000        0.71000        0.08000        0.17000
            345      480.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.33000        0.73000        0.01100        0.01200        1.71000        0.74000        0.08000        0.20000
            347      471.00000      870.00000      845.00000       30.00000       30.00000       30.00000      680.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.26000        0.71000        0.01600        0.00800        1.66000        0.72000        0.12000        0.16000
            376      678.00000      845.00000      845.00000       30.00000       30.00000       30.00000      500.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.59000        1.99000        0.92000        0.02700        0.01000        0.01000        0.15000        0.01000        0.00000
            390     1034.00000      930.00000       30.00000      930.00000      850.00000       60.00000      160.00000        0.00000      139.80000       15.00000      120.00000        0.00000        0.50000        0.21000        0.29000        0.62000        0.01500        0.01600        1.62000        0.59000        0.07000        0.21000
            415     1086.00000      930.00000       30.00000      930.00000      895.51700       60.00000      160.00000        0.00000      100.20000       34.80000      120.00000        0.00000        0.50000        0.23000        0.20000        0.80000        0.01300        0.01800        0.04000        1.14000        0.07000        0.02000
            431      948.00000      930.00000       30.00000      930.00000      895.81200       60.00000      160.00000        0.00000      340.20000       70.20000      120.00000        0.00000        0.50000        0.18000        0.25000        0.79000        0.01600        0.01500        0.07000        1.08000        0.08000        0.15000
