            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
             15      394.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.36000        0.26000        0.70000        0.00900        0.02300        0.08000        0.12000        0.09000        0.00000
             16      426.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.21000        0.75000        0.03100        0.01900        0.01000        0.03000        0.02000        0.00000
             17      426.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.38000        0.29000        0.70000        0.01000        0.03000        0.06000        0.09000        0.11000        0.00000
             18      454.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.26000        0.76000        0.02300        0.01300        0.01000        0.10000        0.03000        0.00000
             19      418.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.26000        0.73000        0.01500        0.01900        0.02000        0.02000        0.03000        0.00000
             20      416.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.27000        0.78000        0.01600        0.02000        0.01000        0.11000        0.02000        0.00000
             21      395.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.35000        0.25000        0.82000        0.01600        0.02300        0.03000        0.01000        0.01000        0.00000
             22      433.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.24000        0.72000        0.01500        0.02000        0.02000        0.02000        0.02000        0.00000
             23      379.00000      865.00000      865.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.21000        0.63000        0.00700        0.01700        0.06000        0.10000        0.08000        0.00000
             24      382.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.35000        0.21000        0.77000        0.02100        0.02200        0.01000        0.01000        0.02000        0.00000
             26      365.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.34000        0.26000        0.74000        0.01200        0.01500        0.01000        0.02000        0.01000        0.00000
             27      379.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.36000        0.26000        0.70000        0.00900        0.02300        0.08000        0.12000        0.09000        0.00000
             28      377.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.21000        0.75000        0.03100        0.01900        0.01000        0.03000        0.02000        0.00000
             29      394.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.38000        0.29000        0.70000        0.01000        0.03000        0.06000        0.09000        0.11000        0.00000
             30      425.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.26000        0.76000        0.02300        0.01300        0.01000        0.10000        0.03000        0.00000
             31      395.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.26000        0.73000        0.01500        0.01900        0.02000        0.02000        0.03000        0.00000
             32      393.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.27000        0.78000        0.01600        0.02000        0.01000        0.11000        0.02000        0.00000
             33      375.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.35000        0.25000        0.82000        0.01600        0.02300        0.03000        0.01000        0.01000        0.00000
             34      389.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.24000        0.72000        0.01500        0.02000        0.02000        0.02000        0.02000        0.00000
             35      358.00000      865.00000      865.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.21000        0.63000        0.00700        0.01700        0.06000        0.10000        0.08000        0.00000
             36      344.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.35000        0.21000        0.77000        0.02100        0.02200        0.01000        0.01000        0.02000        0.00000
             37      369.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.35000        0.30000        0.74000        0.01700        0.02400        0.01000        0.10000        0.01000        0.00000
             38      325.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.34000        0.26000        0.74000        0.01200        0.01500        0.01000        0.02000        0.01000        0.00000
             39      338.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.36000        0.26000        0.70000        0.00900        0.02300        0.08000        0.12000        0.09000        0.00000
             40      362.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.21000        0.75000        0.03100        0.01900        0.01000        0.03000        0.02000        0.00000
             41      361.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.38000        0.29000        0.70000        0.01000        0.03000        0.06000        0.09000        0.11000        0.00000
             42      385.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.33000        0.26000        0.76000        0.02300        0.01300        0.01000        0.10000        0.03000        0.00000
             43      348.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.26000        0.73000        0.01500        0.01900        0.02000        0.02000        0.03000        0.00000
             44      368.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.27000        0.78000        0.01600        0.02000        0.01000        0.11000        0.02000        0.00000
             46      365.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.37000        0.24000        0.72000        0.01500        0.02000        0.02000        0.02000        0.02000        0.00000
             47      325.00000      865.00000      865.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.32000        0.21000        0.63000        0.00700        0.01700        0.06000        0.10000        0.08000        0.00000
             48      513.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.25000        0.79000        0.01800        0.01600        0.02000        0.13000        0.02000        0.00000
             49      448.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.26000        0.76000        0.02700        0.01900        0.01000        0.11000        0.02000        0.00000
             50      465.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.24000        0.71000        0.01000        0.00900        0.12000        0.06000        0.13000        0.00000
             51      446.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.44000        0.24000        0.82000        0.02100        0.02100        0.03000        0.02000        0.02000        0.00000
             52      437.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.22000        0.78000        0.02200        0.02000        0.01000        0.02000        0.03000        0.00000
             53      502.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.48000        0.25000        0.75000        0.02400        0.02200        0.02000        0.10000        0.01000        0.00000
             54      465.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.47000        0.25000        0.72000        0.01500        0.01000        0.13000        0.04000        0.04000        0.00000
             55      475.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.43000        0.22000        0.83000        0.01700        0.01600        0.01000        0.12000        0.01000        0.00000
             57      486.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.25000        0.79000        0.01100        0.02500        0.12000        0.04000        0.15000        0.00000
             58      452.00000      845.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.26000        0.70000        0.02400        0.01000        0.01000        0.10000        0.01000        0.00000
             59      459.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.25000        0.79000        0.01800        0.01600        0.02000        0.13000        0.02000        0.00000
             60      415.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.26000        0.76000        0.02700        0.01900        0.01000        0.11000        0.02000        0.00000
             62      415.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.44000        0.24000        0.82000        0.02100        0.02100        0.03000        0.02000        0.02000        0.00000
             63      401.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.22000        0.78000        0.02200        0.02000        0.01000        0.02000        0.03000        0.00000
             64      463.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.48000        0.25000        0.75000        0.02400        0.02200        0.02000        0.10000        0.01000        0.00000
             65      442.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.47000        0.25000        0.72000        0.01500        0.01000        0.13000        0.04000        0.04000        0.00000
             66      438.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.43000        0.22000        0.83000        0.01700        0.01600        0.01000        0.12000        0.01000        0.00000
             67      468.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.49000        0.26000        0.80000        0.02700        0.02300        0.02000        0.09000        0.01000        0.00000
             68      452.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.25000        0.79000        0.01100        0.02500        0.12000        0.04000        0.15000        0.00000
             69      422.00000      845.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.26000        0.70000        0.02400        0.01000        0.01000        0.10000        0.01000        0.00000
             71      395.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.26000        0.76000        0.02700        0.01900        0.01000        0.11000        0.02000        0.00000
             72      398.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.24000        0.71000        0.01000        0.00900        0.12000        0.06000        0.13000        0.00000
             73      378.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.44000        0.24000        0.82000        0.02100        0.02100        0.03000        0.02000        0.02000        0.00000
             74      372.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.22000        0.78000        0.02200        0.02000        0.01000        0.02000        0.03000        0.00000
             76      396.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.47000        0.25000        0.72000        0.01500        0.01000        0.13000        0.04000        0.04000        0.00000
             77      388.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.43000        0.22000        0.83000        0.01700        0.01600        0.01000        0.12000        0.01000        0.00000
             78      415.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.49000        0.26000        0.80000        0.02700        0.02300        0.02000        0.09000        0.01000        0.00000
             79      398.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.45000        0.25000        0.79000        0.01100        0.02500        0.12000        0.04000        0.15000        0.00000
             80      382.00000      845.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.42000        0.26000        0.70000        0.02400        0.01000        0.01000        0.10000        0.01000        0.00000
             81      523.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.55000        0.23000        0.76000        0.01800        0.01200        0.01000        0.09000        0.01000        0.00000
             82      534.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.26000        0.76000        0.02200        0.02100        0.02000        0.12000        0.01000        0.00000
             83      489.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.29000        0.83000        0.01600        0.02500        0.04000        0.04000        0.02000        0.00000
             84      500.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.26000        0.37000        0.01900        0.02600        0.04000        0.13000        0.11000        0.00000
             85      495.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.20000        0.75000        0.01300        0.01900        0.01000        0.01000        0.01000        0.00000
             86      522.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.23000        0.74000        0.01800        0.01700        0.01000        0.12000        0.02000        0.00000
             87      531.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.53000        0.30000        0.83000        0.01900        0.02600        0.02000        0.12000        0.01000        0.00000
             88      533.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.30000        0.82000        0.02400        0.02200        0.02000        0.10000        0.01000        0.00000
             89      492.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.25000        0.68000        0.00900        0.02300        0.03000        0.10000        0.03000        0.00000
             90      505.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.21000        0.80000        0.02100        0.02100        0.02000        0.10000        0.02000        0.00000
             91      541.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.27000        0.70000        0.01700        0.02000        0.06000        0.10000        0.22000        0.00000
             92      468.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.55000        0.23000        0.76000        0.01800        0.01200        0.01000        0.09000        0.01000        0.00000
             94      444.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.29000        0.83000        0.01600        0.02500        0.04000        0.04000        0.02000        0.00000
             95      458.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.26000        0.37000        0.01900        0.02600        0.04000        0.13000        0.11000        0.00000
             96      445.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.20000        0.75000        0.01300        0.01900        0.01000        0.01000        0.01000        0.00000
             97      464.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.23000        0.74000        0.01800        0.01700        0.01000        0.12000        0.02000        0.00000
             98      466.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.53000        0.30000        0.83000        0.01900        0.02600        0.02000        0.12000        0.01000        0.00000
             99      486.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.30000        0.82000        0.02400        0.02200        0.02000        0.10000        0.01000        0.00000
            100      461.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.25000        0.68000        0.00900        0.02300        0.03000        0.10000        0.03000        0.00000
            101      464.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.21000        0.80000        0.02100        0.02100        0.02000        0.10000        0.02000        0.00000
            102      475.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.27000        0.70000        0.01700        0.02000        0.06000        0.10000        0.22000        0.00000
            103      419.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.55000        0.23000        0.76000        0.01800        0.01200        0.01000        0.09000        0.01000        0.00000
            104      418.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.26000        0.76000        0.02200        0.02100        0.02000        0.12000        0.01000        0.00000
            105      402.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.29000        0.83000        0.01600        0.02500        0.04000        0.04000        0.02000        0.00000
            106      398.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.26000        0.37000        0.01900        0.02600        0.04000        0.13000        0.11000        0.00000
            107      411.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.20000        0.75000        0.01300        0.01900        0.01000        0.01000        0.01000        0.00000
            108      428.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.23000        0.74000        0.01800        0.01700        0.01000        0.12000        0.02000        0.00000
            109      415.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.53000        0.30000        0.83000        0.01900        0.02600        0.02000        0.12000        0.01000        0.00000
            110      425.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.30000        0.82000        0.02400        0.02200        0.02000        0.10000        0.01000        0.00000
            111      412.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.56000        0.25000        0.68000        0.00900        0.02300        0.03000        0.10000        0.03000        0.00000
            112      410.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.52000        0.21000        0.80000        0.02100        0.02100        0.02000        0.10000        0.02000        0.00000
            113      415.00000      825.00000      825.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.54000        0.27000        0.70000        0.01700        0.02000        0.06000        0.10000        0.22000        0.00000
            114      582.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.24000        0.74000        0.02200        0.01300        0.03000        1.12000        0.02000        0.00000
            115      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.27000        0.71000        0.01000        0.00800        0.02000        0.96000        0.04000        0.00000
            116      583.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.31000        0.78000        0.01200        0.01000        0.07000        1.10000        0.13000        0.00000
            117      569.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.22000        0.72000        0.01600        0.01400        0.03000        1.06000        0.01000        0.00000
            118      536.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.25000        0.73000        0.01100        0.00500        0.06000        0.98000        0.11000        0.00000
            119      577.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.32000        0.81000        0.01400        0.00700        0.03000        1.09000        0.04000        0.00000
            121      562.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.32000        0.79000        0.01300        0.01100        0.05000        1.09000        0.04000        0.00000
            122      522.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.24000        0.74000        0.02200        0.01300        0.03000        1.12000        0.02000        0.00000
            123      504.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.27000        0.71000        0.01000        0.00800        0.02000        0.96000        0.04000        0.00000
            124      516.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.31000        0.78000        0.01200        0.01000        0.07000        1.10000        0.13000        0.00000
            125      517.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.22000        0.72000        0.01600        0.01400        0.03000        1.06000        0.01000        0.00000
            127      518.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.32000        0.81000        0.01400        0.00700        0.03000        1.09000        0.04000        0.00000
            128      524.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.26000        0.78000        0.01000        0.00400        0.04000        0.94000        0.05000        0.00000
            132      482.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.31000        0.78000        0.01200        0.01000        0.07000        1.10000        0.13000        0.00000
            133      470.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.22000        0.72000        0.01600        0.01400        0.03000        1.06000        0.01000        0.00000
            134      459.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.25000        0.73000        0.01100        0.00500        0.06000        0.98000        0.11000        0.00000
            135      490.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.32000        0.81000        0.01400        0.00700        0.03000        1.09000        0.04000        0.00000
            136      485.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.26000        0.78000        0.01000        0.00400        0.04000        0.94000        0.05000        0.00000
            137      483.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.32000        0.79000        0.01300        0.01100        0.05000        1.09000        0.04000        0.00000
