            Index    Fatigue    NT    THT    CT    DT    QmT    TT    THt    Ct    Dt    Tt    THQCr    TCr    C    Si    Mn    P    S    Ni    Cr    Cu    Mo
             86      522.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.23000        0.74000        0.01800        0.01700        0.01000        0.12000        0.02000        0.00000
             87      531.00000      825.00000      825.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.53000        0.30000        0.83000        0.01900        0.02600        0.02000        0.12000        0.01000        0.00000
             97      464.00000      825.00000      825.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000       24.00000       24.00000        0.57000        0.23000        0.74000        0.01800        0.01700        0.01000        0.12000        0.02000        0.00000
            139      571.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.30000        0.70000        0.01900        0.01200        0.02000        1.03000        0.01000        0.15000
            147      585.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.33000        0.27000        0.69000        0.01500        0.00800        0.04000        0.99000        0.05000        0.18000
            167      491.00000      870.00000      855.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.35000        0.30000        0.70000        0.01900        0.01200        0.02000        1.03000        0.01000        0.15000
            182      625.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        0.74000        0.01900        0.01200        0.02000        1.07000        0.02000        0.22000
            184      635.00000      870.00000      855.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.80000        0.01500        0.02400        0.03000        1.02000        0.10000        0.18000
            199      590.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.24000        0.80000        0.01500        0.02400        0.03000        1.02000        0.10000        0.18000
            209      578.00000      870.00000      855.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.44000        0.26000        0.75000        0.01700        0.01200        0.02000        1.05000        0.02000        0.21000
            233      406.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        1.52000        0.01200        0.00700        0.03000        0.13000        0.07000        0.00000
            235      438.00000      870.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.40000        0.22000        1.56000        0.01100        0.01900        0.06000        0.09000        0.05000        0.00000
            239      397.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.22000        1.57000        0.01700        0.01800        0.05000        0.13000        0.06000        0.00000
            240      385.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.27000        1.52000        0.01200        0.00700        0.03000        0.13000        0.07000        0.00000
            246      505.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.42000        0.23000        1.50000        0.01000        0.00900        0.04000        0.15000        0.05000        0.00000
            247      536.00000      870.00000      845.00000       30.00000       30.00000       30.00000      550.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.34000        1.38000        0.01700        0.01000        0.08000        0.26000        0.10000        0.00000
            280      442.00000      870.00000      845.00000       30.00000       30.00000       30.00000      650.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.43000        0.26000        1.46000        0.01200        0.01700        0.02000        0.19000        0.02000        0.00000
            300      503.00000      900.00000      845.00000       30.00000       30.00000       30.00000      600.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.30000        0.27000        0.53000        0.01800        0.00800        2.70000        0.81000        0.07000        0.00000
            316      604.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.26000        0.71000        0.01600        0.01700        1.80000        0.75000        0.04000        0.23000
            320      550.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.41000        0.29000        0.74000        0.01300        0.01000        1.84000        0.74000        0.12000        0.22000
            326      551.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.39000        0.19000        0.77000        0.01000        0.01200        1.67000        0.72000        0.07000        0.18000
            330      571.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.26000        0.71000        0.01600        0.01700        1.80000        0.75000        0.04000        0.23000
            333      531.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.38000        0.26000        0.71000        0.01600        0.00800        1.66000        0.72000        0.12000        0.16000
            355      615.00000      870.00000      845.00000       30.00000       30.00000       30.00000      580.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.47000        0.19000        0.76000        0.01300        0.01300        1.67000        0.71000        0.06000        0.00000
            363      537.00000      870.00000      845.00000       30.00000       30.00000       30.00000      630.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.45000        0.16000        0.79000        0.00900        0.01600        1.65000        0.73000        0.05000        0.00000
            381      745.00000      845.00000      845.00000       30.00000       30.00000       30.00000      490.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.61000        0.28000        0.87000        0.01900        0.02000        0.08000        0.87000        0.20000        0.05000
            385      829.00000      845.00000      845.00000       30.00000       30.00000       30.00000      430.00000       30.00000        0.00000        0.00000       60.00000        8.00000       24.00000        0.53000        1.31000        0.75000        0.00400        0.00400        0.04000        0.63000        0.06000        0.01000
            392     1002.00000      930.00000       30.00000      930.00000      850.00000       60.00000      160.00000        0.00000      139.80000       15.00000      120.00000        0.00000        0.50000        0.17000        0.28000        0.55000        0.00200        0.01600        1.64000        0.45000        0.05000        0.16000
            395     1082.00000      930.00000       30.00000      930.00000      850.00000       60.00000      160.00000        0.00000      469.80000       15.00000      120.00000        0.00000        0.50000        0.17000        0.28000        0.55000        0.00200        0.01600        1.64000        0.45000        0.05000        0.16000
            404      986.00000      930.00000       30.00000      930.00000      882.38100       60.00000      160.00000        0.00000      130.20000       25.20000      120.00000        0.00000        0.50000        0.18000        0.26000        0.76000        0.00900        0.01400        0.56000        0.62000        0.12000        0.17000
            405      956.00000      930.00000       30.00000      930.00000      895.51700       60.00000      160.00000        0.00000      450.00000       34.80000      120.00000        0.00000        0.50000        0.20000        0.32000        0.77000        0.02400        0.02800        0.46000        0.47000        0.20000        0.19000
            418     1057.00000      930.00000       30.00000      930.00000      895.81200       60.00000      160.00000        0.00000      499.80000       70.20000      120.00000        0.00000        0.50000        0.23000        0.20000        0.80000        0.01300        0.01800        0.04000        1.14000        0.07000        0.02000
            422      838.00000      930.00000       30.00000      930.00000      895.81200      140.00000      160.00000        0.00000      529.80000       70.20000      120.00000        0.00000        0.50000        0.19000        0.21000        0.77000        0.01700        0.01100        0.12000        1.02000        0.16000        0.05000
            423      873.00000      930.00000       30.00000      930.00000      895.81200       60.00000      200.00000        0.00000      499.80000       70.20000      120.00000        0.00000        0.50000        0.21000        0.30000        0.76000        0.02100        0.00600        0.08000        1.09000        0.14000        0.03000
